"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.VW_image_url","Input.window_image_url","Input.minmax_image_url","Input.stratified_image_url","Input.RDP_image_url","Answer.equal.label","Approve","Reject"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","352YTHGROXMIOKV02WZF58PDFO0H44","A1MHQSP1POQNXX","Approved","Wed Oct 30 00:37:19 PDT 2019","Wed Oct 30 00:37:26 PDT 2019","Thu Oct 31 00:37:26 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","7","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(A:VW)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","358010RM5G2E4NEURWIOHKDKGYMXVV","A1PR75OOJOLBA2","Approved","Wed Oct 30 01:38:59 PDT 2019","Wed Oct 30 01:39:05 PDT 2019","Thu Oct 31 01:39:05 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","6","100% (35/35)","100% (35/35)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(C:MinMax)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","35L9RVQFCQRH5IPFH2QXICN7E1KHUN","AQ4DIFCOS0EUH","Approved","Wed Oct 30 00:10:58 PDT 2019","Wed Oct 30 00:11:14 PDT 2019","Thu Oct 31 00:11:14 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","16","100% (100/100)","100% (97/97)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","37ZHEEHM6YV0DZ6KP98K4Q8DNL8737","A3VWU0WEB2VD48","Approved","Wed Oct 30 00:37:02 PDT 2019","Wed Oct 30 00:37:21 PDT 2019","Thu Oct 31 00:37:21 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","19","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","38JBBYETQQJ64A4YCVR9K5S0N89E4M","A119XB4OETWU59","Approved","Wed Oct 30 00:42:29 PDT 2019","Wed Oct 30 00:42:53 PDT 2019","Thu Oct 31 00:42:53 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","24","100% (136/136)","100% (105/105)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","39U1BHVTDN0NBX3R2CBL9M0VCIW3TC","A1O4AAQX2KCD3N","Approved","Wed Oct 30 00:16:29 PDT 2019","Wed Oct 30 00:18:44 PDT 2019","Thu Oct 31 00:18:44 PDT 2019","Wed Oct 30 07:01:29 PDT 2019","","","135","100% (118/118)","100% (112/112)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","3CFJTT4SXVZF32O3ACF78WA2631I7E","A47E0Z3LTH37V","Approved","Wed Oct 30 00:11:54 PDT 2019","Wed Oct 30 00:14:19 PDT 2019","Thu Oct 31 00:14:19 PDT 2019","Wed Oct 30 07:01:30 PDT 2019","","","145","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","3EICBYG6465HAU35JB8I0JHGKTIJCL","A2OP2ZANIM5ZV","Approved","Wed Oct 30 00:18:19 PDT 2019","Wed Oct 30 00:18:29 PDT 2019","Thu Oct 31 00:18:29 PDT 2019","Wed Oct 30 07:01:30 PDT 2019","","","10","100% (123/123)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","3ERMJ6L4D011ZLEUVRDZ0PHJNCLM7Y","A1DXYZ9EW2R6DT","Approved","Wed Oct 30 00:10:23 PDT 2019","Wed Oct 30 00:11:18 PDT 2019","Thu Oct 31 00:11:18 PDT 2019","Wed Oct 30 07:01:30 PDT 2019","","","55","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
"3MNJFORX8CDEKNA1V9POJVOOEVG5FC","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:09:26 PDT 2019","25","BatchId:3818224;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:09:26 PDT 2019","","","3GA6AFUKOQXX6OCW2IUWV3X71O0H3F","AZFHBOI9IHMK4","Approved","Wed Oct 30 00:09:59 PDT 2019","Wed Oct 30 00:10:55 PDT 2019","Thu Oct 31 00:10:55 PDT 2019","Wed Oct 30 07:01:30 PDT 2019","","","56","100% (133/133)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","(B:PASS)"
