"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.stratified_image_url","Input.RDP_image_url","Input.VW_image_url","Input.window_image_url","Input.minmax_image_url","Answer.equal.label","Approve","Reject"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3300DTYQT4QDTFRWASYMN8T5J0NEQ0","A47E0Z3LTH37V","Approved","Wed Oct 30 00:19:09 PDT 2019","Wed Oct 30 00:19:30 PDT 2019","Thu Oct 31 00:19:30 PDT 2019","Wed Oct 30 07:04:38 PDT 2019","","","21","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(B:RDP)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","34S9DKFK75YQWNVVU1IZQHQGW1BNY7","A2OI9V9BWS7YBN","Approved","Wed Oct 30 01:03:58 PDT 2019","Wed Oct 30 01:05:10 PDT 2019","Thu Oct 31 01:05:10 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","72","100% (12/12)","100% (12/12)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(B:RDP)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","351SEKWQS2QHGUF4M4GL0HRF9OMMDR","A1LPRTEQ1ZGPSU","Approved","Wed Oct 30 04:17:13 PDT 2019","Wed Oct 30 04:17:46 PDT 2019","Thu Oct 31 04:17:46 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","33","100% (16/16)","100% (16/16)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(D:PASS)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","36AHBNMV1TLHAB4I574WUCEMIY4DYC","A1E5SYFT1FA3J7","Approved","Wed Oct 30 04:40:53 PDT 2019","Wed Oct 30 04:41:39 PDT 2019","Thu Oct 31 04:41:39 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","46","100% (19/19)","100% (18/18)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(B:RDP)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","38F5OAUN5PLF77DJ4UXM8K9N6QN7HB","A2WYGPR0ECWJFZ","Approved","Wed Oct 30 00:17:51 PDT 2019","Wed Oct 30 00:21:37 PDT 2019","Thu Oct 31 00:21:37 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","226","100% (64/64)","100% (64/64)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(C:VW)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3B4YI393VB5QGEBR3R7W7PCL2FLSS8","A2ZSQLANLQ7OC6","Approved","Wed Oct 30 00:45:46 PDT 2019","Wed Oct 30 00:45:51 PDT 2019","Thu Oct 31 00:45:51 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","5","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(C:VW)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3BV8HQ2ZZYAHTKR0FEI2LKMNYKH6A4","A1YGG7LBCMRPO1","Approved","Wed Oct 30 00:42:15 PDT 2019","Wed Oct 30 00:42:23 PDT 2019","Thu Oct 31 00:42:23 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","8","100% (63/63)","100% (63/63)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(D:PASS)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3CFJTT4SXVZF32O3ACF78WA26357I7","A3VWU0WEB2VD48","Approved","Wed Oct 30 00:37:54 PDT 2019","Wed Oct 30 00:38:15 PDT 2019","Thu Oct 31 00:38:15 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","21","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(C:VW)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3CN4LGXD5ZX4AFLPCW33R8KG5KK4YX","A3ULFKJP3MOA32","Approved","Wed Oct 30 01:37:02 PDT 2019","Wed Oct 30 01:37:22 PDT 2019","Thu Oct 31 01:37:22 PDT 2019","Wed Oct 30 07:04:39 PDT 2019","","","20","100% (51/51)","100% (51/51)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(B:RDP)"
"3VDVA3ILIEOLA55D56TUYQBJ3UBG14","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:16:36 PDT 2019","25","BatchId:3818227;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:16:36 PDT 2019","","","3DHE4R9OCYKULAL2ECY9RTGEGAS2GV","A13VEEU1DPKKOU","Approved","Wed Oct 30 00:43:17 PDT 2019","Wed Oct 30 00:43:31 PDT 2019","Thu Oct 31 00:43:31 PDT 2019","Wed Oct 30 07:04:40 PDT 2019","","","14","100% (65/65)","100% (64/64)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","(D:PASS)"
