"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.minmax_image_url","Input.stratified_image_url","Input.RDP_image_url","Input.VW_image_url","Input.window_image_url","Answer.equal.label","Approve","Reject"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","30JNVC0ORBTPDPIY0T6S8BQIBGPHQT","A1PR75OOJOLBA2","Approved","Wed Oct 30 01:40:15 PDT 2019","Wed Oct 30 01:40:23 PDT 2019","Thu Oct 31 01:40:23 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","8","100% (35/35)","100% (35/35)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(E:PASS)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","31Z0PCVWUMO5CG4E4OEBM3CBHKL7TO","A1MHQSP1POQNXX","Approved","Wed Oct 30 00:38:08 PDT 2019","Wed Oct 30 00:38:15 PDT 2019","Thu Oct 31 00:38:15 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","7","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(A:MinMax)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","32N49TQG3IR28A61GMQAXC2MFDDAV4","A37NFLYNUZQ0QS","Approved","Wed Oct 30 01:33:41 PDT 2019","Wed Oct 30 01:35:29 PDT 2019","Thu Oct 31 01:35:29 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","108","100% (28/28)","100% (28/28)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(E:PASS)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","34S9DKFK75YQWNVVU1IZQHQGW1FYNM","A346LYWJP0S1RO","Approved","Wed Oct 30 01:42:18 PDT 2019","Wed Oct 30 01:42:48 PDT 2019","Thu Oct 31 01:42:48 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","30","100% (13/13)","100% (13/13)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(C:RDP)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","34V1S5K3GUA3O1HVN842PPB3S2W96P","A1DXYZ9EW2R6DT","Approved","Wed Oct 30 00:23:46 PDT 2019","Wed Oct 30 00:24:13 PDT 2019","Thu Oct 31 00:24:13 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","27","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(E:PASS)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","36PW28KO415L6ZKFLW10X8E0FI7AEV","A1O4AAQX2KCD3N","Approved","Wed Oct 30 01:00:36 PDT 2019","Wed Oct 30 01:01:27 PDT 2019","Thu Oct 31 01:01:27 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","51","100% (118/118)","100% (112/112)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(C:RDP)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","3AAPLD8UCEQ255AQHX0NDG15VNKTHF","A3ULFKJP3MOA32","Approved","Wed Oct 30 01:04:43 PDT 2019","Wed Oct 30 01:05:02 PDT 2019","Thu Oct 31 01:05:02 PDT 2019","Wed Oct 30 07:05:42 PDT 2019","","","19","100% (51/51)","100% (51/51)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(A:MinMax)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","3AMW0RGHOFBWN93U3EMGDQX4SW6NPB","A1YGG7LBCMRPO1","Approved","Wed Oct 30 00:45:56 PDT 2019","Wed Oct 30 00:46:02 PDT 2019","Thu Oct 31 00:46:02 PDT 2019","Wed Oct 30 07:05:43 PDT 2019","","","6","100% (63/63)","100% (63/63)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(E:PASS)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","3AWETUDC941YNCU9T77QZG31GWHZIQ","A3VWU0WEB2VD48","Approved","Wed Oct 30 00:36:57 PDT 2019","Wed Oct 30 00:37:15 PDT 2019","Thu Oct 31 00:37:15 PDT 2019","Wed Oct 30 07:05:43 PDT 2019","","","18","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(C:RDP)"
"335VBRURDK95FWCH3OIZDT8QOQKE9U","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:23:27 PDT 2019","25","BatchId:3818234;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:23:27 PDT 2019","","","3EKVH9QME0DR9QBBCMX1L8DH3IH2DQ","ATIGCUKIPNWG0","Approved","Wed Oct 30 01:31:55 PDT 2019","Wed Oct 30 01:32:17 PDT 2019","Thu Oct 31 01:32:17 PDT 2019","Wed Oct 30 07:05:43 PDT 2019","","","22","100% (61/61)","100% (51/51)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(A:MinMax)"
