"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.m4_image_url","Input.random_image_url","Input.window_image_url","Input.paa_image_url","Input.asap_image_url","Answer.equal.label","Approve","Reject"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","308Q0PEVBAMJHLCWP9DRMS18178I91","A357HERPGVSV1U","Approved","Thu Oct 31 12:49:27 PDT 2019","Thu Oct 31 12:50:01 PDT 2019","Fri Nov 01 12:50:01 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","34","100% (7/7)","100% (7/7)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","34MAJL3QP6W3UCO1NBAD1EO3W1F43H","A1WZ8NBQ4ES259","Approved","Thu Oct 31 19:16:09 PDT 2019","Thu Oct 31 19:16:33 PDT 2019","Fri Nov 01 19:16:33 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","24","100% (1/1)","100% (1/1)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(A:M4)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","34Q075JO1ZMQLLSLH69S1IJTH2S107","A38R689MVZST8Q","Approved","Thu Oct 31 13:52:42 PDT 2019","Thu Oct 31 13:54:14 PDT 2019","Fri Nov 01 13:54:14 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","92","100% (16/16)","100% (16/16)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(A:M4)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","382M9COHEJO5L8YDR1IRX9QUMZ4EU8","A3RHKM9AILXZG3","Approved","Thu Oct 31 12:28:27 PDT 2019","Thu Oct 31 12:29:46 PDT 2019","Fri Nov 01 12:29:46 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","79","100% (3/3)","100% (3/3)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","39GAF6DQWT96EMT1K3XHMB9JBYK1VE","A22VGT2F28LTWC","Approved","Thu Oct 31 14:23:02 PDT 2019","Thu Oct 31 14:23:28 PDT 2019","Fri Nov 01 14:23:28 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","26","100% (7/7)","100% (7/7)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","39PAAFCODO97N65AMMHRSHSE3J0TV8","A3DVYSW402X1TU","Approved","Thu Oct 31 17:39:08 PDT 2019","Thu Oct 31 17:39:38 PDT 2019","Fri Nov 01 17:39:38 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","30","100% (5/5)","100% (5/5)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","3B3WTRP3DDBF60YU06SZZCURCBF92L","A1NL9UGIN9BVS9","Approved","Thu Oct 31 13:01:44 PDT 2019","Thu Oct 31 13:02:28 PDT 2019","Fri Nov 01 13:02:28 PDT 2019","Fri Nov 01 12:09:28 PDT 2019","","","44","100% (1/1)","100% (1/1)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(A:M4)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","3CCZ6YKWR9S75XHHIPUXXJX3WLS958","A2RCMJLGDWYFO","Approved","Thu Oct 31 12:20:41 PDT 2019","Thu Oct 31 12:23:32 PDT 2019","Fri Nov 01 12:23:32 PDT 2019","Fri Nov 01 12:09:29 PDT 2019","","","171","100% (2/2)","100% (2/2)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(A:M4)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","3DYGAII7PNHHQ6GMJ6EXHKS9XN0PQ3","A1NZ4C0GO5HS87","Approved","Thu Oct 31 15:33:11 PDT 2019","Thu Oct 31 15:33:38 PDT 2019","Fri Nov 01 15:33:38 PDT 2019","Fri Nov 01 12:09:29 PDT 2019","","","27","100% (7/7)","100% (7/7)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
"3XEIP58NL1WYRT4MO8Z23C03DV4ZLN","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Thu Oct 31 12:19:54 PDT 2019","25","BatchId:3820256;OriginalHitTemplateId:928390889;","300","86400","Sat Nov 02 12:19:54 PDT 2019","","","3E13VNJ1NP41SG91LWYY7MJP3WVI15","A2RKUDGK5PQ44X","Approved","Thu Oct 31 13:24:26 PDT 2019","Thu Oct 31 13:25:12 PDT 2019","Fri Nov 01 13:25:12 PDT 2019","Fri Nov 01 12:09:29 PDT 2019","","","46","100% (4/4)","100% (4/4)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_m4.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_random.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_paa.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_asap.png","(C:PASS)"
