"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.RDP_image_url","Input.VW_image_url","Input.window_image_url","Input.minmax_image_url","Input.stratified_image_url","Answer.equal.label","Approve","Reject"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","31IBVUNM9U8X41N9R2C2BDDDCTLVFX","A2ZSQLANLQ7OC6","Approved","Wed Oct 30 00:46:23 PDT 2019","Wed Oct 30 00:46:28 PDT 2019","Thu Oct 31 00:46:28 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","5","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(B:VW)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","32SVAV9L3HIIW14IWCK4EHA3OTB3AR","A47E0Z3LTH37V","Approved","Wed Oct 30 00:15:31 PDT 2019","Wed Oct 30 00:16:11 PDT 2019","Thu Oct 31 00:16:11 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","40","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(A:RDP)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","34BBWHLWHCKUTHP4IKNJ0C9JZUDWIX","A3VWU0WEB2VD48","Approved","Wed Oct 30 00:35:56 PDT 2019","Wed Oct 30 00:36:21 PDT 2019","Thu Oct 31 00:36:21 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","25","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(D:MinMax)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","35K3O9HUADMG2Q1NWCNSB9PRCZJFEE","A3T1L3D682E2GM","Approved","Wed Oct 30 04:59:25 PDT 2019","Wed Oct 30 05:00:50 PDT 2019","Thu Oct 31 05:00:50 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","85","100% (2/2)","100% (2/2)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(B:VW)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","36DSNE9QZ77IJJ089GH9VJBX972OJO","A3P9TMATWBA1QP","Approved","Wed Oct 30 00:28:47 PDT 2019","Wed Oct 30 00:31:15 PDT 2019","Thu Oct 31 00:31:15 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","148","100% (1/1)","100% (1/1)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(A:RDP)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","36W0OB37HYNYRHJPNPP5Z42MGJ4ZHZ","A13VEEU1DPKKOU","Approved","Wed Oct 30 00:48:53 PDT 2019","Wed Oct 30 00:49:00 PDT 2019","Thu Oct 31 00:49:00 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","7","100% (65/65)","100% (64/64)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(A:RDP)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","3AMW0RGHOFBWN93U3EMGDQX4SX6NPD","A2U3H7HZMKQNPE","Approved","Wed Oct 30 04:55:07 PDT 2019","Wed Oct 30 04:56:32 PDT 2019","Thu Oct 31 04:56:32 PDT 2019","Wed Oct 30 07:03:38 PDT 2019","","","85","100% (4/4)","100% (4/4)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(D:MinMax)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","3DQQ64TANIUMA3C8VFD399AVL85PWZ","A1O4AAQX2KCD3N","Approved","Wed Oct 30 00:13:30 PDT 2019","Wed Oct 30 00:14:42 PDT 2019","Thu Oct 31 00:14:42 PDT 2019","Wed Oct 30 07:03:39 PDT 2019","","","72","100% (118/118)","100% (112/112)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(B:VW)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","3DY46V3X3RRO4AF5FZHGL3S1AC655K","AZ03R838DQ31U","Approved","Wed Oct 30 04:59:29 PDT 2019","Wed Oct 30 05:01:17 PDT 2019","Thu Oct 31 05:01:17 PDT 2019","Wed Oct 30 07:03:39 PDT 2019","","","108","100% (1/1)","100% (1/1)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(B:VW)"
"3B286OTISFQRVV8E9V7Q64W2ZGYAJQ","3QZMXSMFJ7PMSQEJHZ180D4DWH3KL4","Which one of the images is more similar to the given one? (considering the marked circles in the given image)","Select the Image which is more similar to the given one by considering the marked circles. The given plot depicts time series data where circles denotes anomaly.","image, equality, comparison","$0.01","Wed Oct 30 00:13:12 PDT 2019","25","BatchId:3818226;OriginalHitTemplateId:928390889;","300","86400","Fri Nov 01 00:13:12 PDT 2019","","","3DYGAII7PNHHQ6GMJ6EXHKS9X7OQPW","AQ4DIFCOS0EUH","Approved","Wed Oct 30 00:14:48 PDT 2019","Wed Oct 30 00:15:14 PDT 2019","Thu Oct 31 00:15:14 PDT 2019","Wed Oct 30 07:03:39 PDT 2019","","","26","100% (100/100)","100% (97/97)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_rdp.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_vw.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","https://imagecheck1.s3.us-east-2.amazonaws.com/turk/taxi_minmax.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_strat.png","(C:PASS)"
