"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","31Q0U3WYDRO43WS525U1GXTGP0871R","A7Y7B7E5NNGR1","Approved","Tue Oct 29 22:12:00 PDT 2019","Tue Oct 29 22:12:59 PDT 2019","Wed Oct 30 22:12:59 PDT 2019","Wed Oct 30 00:32:46 PDT 2019","","","59","100% (16/16)","100% (14/14)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(4) Very Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","33JKGHPFYE3Q266HBYUOWM39NQ7NMP","ATIGCUKIPNWG0","Approved","Tue Oct 29 22:09:00 PDT 2019","Tue Oct 29 22:09:24 PDT 2019","Wed Oct 30 22:09:24 PDT 2019","Wed Oct 30 00:32:46 PDT 2019","","","24","100% (61/61)","100% (51/51)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(3) Almost Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","34Z02EIMIUMRU54UJPT27O2O95S0TS","A2C3T91KFJ4EIH","Approved","Tue Oct 29 22:07:17 PDT 2019","Tue Oct 29 22:07:32 PDT 2019","Wed Oct 30 22:07:32 PDT 2019","Wed Oct 30 00:32:46 PDT 2019","","","15","100% (9/9)","100% (9/9)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(5) Exactly Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3BEFOD78W824GYWBTTFSXDX9W9D4MC","A9KV8Q3VJY3Q5","Approved","Tue Oct 29 22:12:49 PDT 2019","Tue Oct 29 22:12:54 PDT 2019","Wed Oct 30 22:12:54 PDT 2019","Wed Oct 30 00:32:46 PDT 2019","","","5","100% (58/58)","100% (58/58)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(4) Very Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3BWI6RSP7II3NXMHETPGNHCAE9C7EA","A47E0Z3LTH37V","Approved","Tue Oct 29 22:12:34 PDT 2019","Tue Oct 29 22:12:49 PDT 2019","Wed Oct 30 22:12:49 PDT 2019","Wed Oct 30 00:32:46 PDT 2019","","","15","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(5) Exactly Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3D3VGR7TA2OAVIQZYN6Q97ZDOWFR31","A1W47WXDPB7K13","Approved","Tue Oct 29 22:10:39 PDT 2019","Tue Oct 29 22:11:03 PDT 2019","Wed Oct 30 22:11:03 PDT 2019","Wed Oct 30 00:32:47 PDT 2019","","","24","100% (39/39)","100% (32/32)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(3) Almost Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3EG49X351WLTPXZTQOAG5SXLZ446XK","A2OP2ZANIM5ZV","Approved","Tue Oct 29 22:16:46 PDT 2019","Tue Oct 29 22:16:57 PDT 2019","Wed Oct 30 22:16:57 PDT 2019","Wed Oct 30 00:32:47 PDT 2019","","","11","100% (123/123)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(5) Exactly Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3GLB5JMZFZ4HOKJIB1IQNC7ID0ODGK","A1Z3JC2PW0L1NY","Approved","Tue Oct 29 21:59:37 PDT 2019","Tue Oct 29 21:59:52 PDT 2019","Wed Oct 30 21:59:52 PDT 2019","Wed Oct 30 00:32:47 PDT 2019","","","15","100% (18/18)","100% (9/9)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(5) Exactly Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3I02618YA2F9IZN30FY2RLPY0RBPUF","A2QOQNPYJWGVKG","Approved","Tue Oct 29 22:09:16 PDT 2019","Tue Oct 29 22:09:42 PDT 2019","Wed Oct 30 22:09:42 PDT 2019","Wed Oct 30 00:32:47 PDT 2019","","","26","100% (9/9)","100% (9/9)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(4) Very Similar"
"3L1EFR8WWUEXLACDYZ25VBTQ0RW9F4","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:57:44 PDT 2019","25","BatchId:3818161;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:57:44 PDT 2019","","","3JJVG1YBED6QTQWEG98TOPSTK6YB5T","A188LZ1A7V4FQY","Approved","Tue Oct 29 21:58:12 PDT 2019","Tue Oct 29 22:01:58 PDT 2019","Wed Oct 30 22:01:58 PDT 2019","Wed Oct 30 00:32:47 PDT 2019","","","226","100% (27/27)","100% (18/18)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/original_isd.png","https://s3.us-east-2.amazonaws.com/imagecheck1/isd/winsample_isd.png","(1)Complelety Dissimilar"
