"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","304SM51WA5DRZSUPS5L1H02LYQKBS9","A2N887KY7OGA4C","Approved","Tue Oct 29 23:07:59 PDT 2019","Tue Oct 29 23:08:16 PDT 2019","Wed Oct 30 23:08:16 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","17","100% (31/31)","100% (31/31)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(4) Very Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","32UTUBMZ7I57RKBTM0Q6SNMSXUDBVD","AZFHBOI9IHMK4","Approved","Tue Oct 29 23:02:29 PDT 2019","Tue Oct 29 23:03:34 PDT 2019","Wed Oct 30 23:03:34 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","65","100% (133/133)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(4) Very Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","33LK57MYLVENHQX5YJ143I9OPT7SZX","AME98XVLFFLCH","Approved","Tue Oct 29 23:16:20 PDT 2019","Tue Oct 29 23:16:52 PDT 2019","Wed Oct 30 23:16:52 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","32","100% (56/56)","100% (56/56)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(5) Exactly Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","36PW28KO415L6ZKFLW10X8E0FHREAH","A1DXYZ9EW2R6DT","Approved","Tue Oct 29 23:13:09 PDT 2019","Tue Oct 29 23:13:22 PDT 2019","Wed Oct 30 23:13:22 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","13","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(3) Almost Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","37QW5D2ZRIV8XUWIPT1RQYCKQKYS8Q","A3ONV6LUZ6CM80","Approved","Tue Oct 29 23:04:55 PDT 2019","Tue Oct 29 23:05:20 PDT 2019","Wed Oct 30 23:05:20 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","25","100% (30/30)","100% (30/30)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(4) Very Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","386PBUZZXH6ADYXBWO1H3273E1KJLN","A3VWU0WEB2VD48","Approved","Tue Oct 29 23:02:54 PDT 2019","Tue Oct 29 23:03:45 PDT 2019","Wed Oct 30 23:03:45 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","51","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(4) Very Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","38BQUHLA9Y98KR6TCDU1BB3ED0KOMD","ATMD452KBHND8","Approved","Tue Oct 29 23:03:20 PDT 2019","Tue Oct 29 23:03:28 PDT 2019","Wed Oct 30 23:03:28 PDT 2019","Wed Oct 30 00:34:19 PDT 2019","","","8","100% (113/113)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(3) Almost Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","3B3WTRP3DDBF60YU06SZZCURCXK29R","A1ZGS4DUAL8JEW","Approved","Tue Oct 29 23:15:46 PDT 2019","Tue Oct 29 23:15:55 PDT 2019","Wed Oct 30 23:15:55 PDT 2019","Wed Oct 30 00:34:20 PDT 2019","","","9","100% (27/27)","100% (27/27)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(5) Exactly Similar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","3DBQWDE4Y87SUZLBJZD2FKSN1VRN59","A1MWYS9YMR5MGQ","Approved","Tue Oct 29 23:16:22 PDT 2019","Tue Oct 29 23:16:31 PDT 2019","Wed Oct 30 23:16:31 PDT 2019","Wed Oct 30 00:34:20 PDT 2019","","","9","100% (35/35)","100% (35/35)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(1)Complelety Dissimilar"
"3WRBLBQ2GSHL3GKV9NPUKLS9Y23G0Z","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:01:36 PDT 2019","25","BatchId:3818180;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:01:36 PDT 2019","","","3DY46V3X3RRO4AF5FZHGL3S1ABS554","A1Y9HO4NUIUU36","Approved","Tue Oct 29 23:16:01 PDT 2019","Tue Oct 29 23:16:10 PDT 2019","Wed Oct 30 23:16:10 PDT 2019","Wed Oct 30 00:34:20 PDT 2019","","","9","100% (23/23)","100% (23/23)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/original_nyse.png","https://s3.us-east-2.amazonaws.com/imagecheck1/nyse/window__nyse.png","(4) Very Similar"
