"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","32M8BPYGAVVYWVZ43FJ1E9NV55SIGN","AUG8HBA55C758","Approved","Tue Oct 29 21:41:03 PDT 2019","Tue Oct 29 21:41:13 PDT 2019","Wed Oct 30 21:41:13 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","10","100% (7/7)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(5) Exactly Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","33CID571062ZSKVMT39UNVQEI4HL3W","A123PBQDU71I5O","Approved","Tue Oct 29 21:41:21 PDT 2019","Tue Oct 29 21:41:43 PDT 2019","Wed Oct 30 21:41:43 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","22","100% (23/23)","100% (12/12)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(4) Very Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","33F859I568M29JG9HB92DMVJPFLHBC","A47E0Z3LTH37V","Approved","Tue Oct 29 21:38:42 PDT 2019","Tue Oct 29 21:39:55 PDT 2019","Wed Oct 30 21:39:55 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","73","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(3) Almost Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","352YTHGROXMIOKV02WZF58PDFN6H48","A1W47WXDPB7K13","Approved","Tue Oct 29 21:49:00 PDT 2019","Tue Oct 29 21:50:08 PDT 2019","Wed Oct 30 21:50:08 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","68","100% (39/39)","100% (32/32)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(4) Very Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","36W0OB37HYNYRHJPNPP5Z42MGI9HZK","ASVHPLSI6MK6F","Approved","Tue Oct 29 21:50:28 PDT 2019","Tue Oct 29 21:51:07 PDT 2019","Wed Oct 30 21:51:07 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","39","100% (25/25)","100% (20/20)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(3) Almost Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","39ZSFO5CAA5DWOK552TIUP3MRSWUJB","A2ZSQLANLQ7OC6","Approved","Tue Oct 29 21:40:03 PDT 2019","Tue Oct 29 21:40:51 PDT 2019","Wed Oct 30 21:40:51 PDT 2019","Tue Oct 29 21:57:45 PDT 2019","","","48","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(3) Almost Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","3AQF3RZ55ARCPB88QU4UZLXEVZXF6R","AZFHBOI9IHMK4","Approved","Tue Oct 29 21:40:25 PDT 2019","Tue Oct 29 21:41:40 PDT 2019","Wed Oct 30 21:41:40 PDT 2019","Tue Oct 29 21:57:46 PDT 2019","","","75","100% (133/133)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(5) Exactly Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","3ATPCQ38JAJJC416LXDU4B6GXTEYAY","ATIGCUKIPNWG0","Approved","Tue Oct 29 21:47:34 PDT 2019","Tue Oct 29 21:47:53 PDT 2019","Wed Oct 30 21:47:53 PDT 2019","Tue Oct 29 21:57:46 PDT 2019","","","19","100% (61/61)","100% (51/51)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(5) Exactly Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","3AZHRG4CU6TMVO604ANBPBYQF67306","A28QUR0QYD2WI7","Approved","Tue Oct 29 21:41:03 PDT 2019","Tue Oct 29 21:41:43 PDT 2019","Wed Oct 30 21:41:43 PDT 2019","Tue Oct 29 21:57:46 PDT 2019","","","40","100% (24/24)","100% (2/2)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(5) Exactly Similar"
"34HEO7RUG738TJRRH0GZ8VIT9XLARB","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 21:38:12 PDT 2019","25","BatchId:3818152;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 21:38:12 PDT 2019","","","3DZQRBDBSNOMWXQCDC6VZH49AYQS3I","A1ANSFI5L7SUUH","Approved","Tue Oct 29 21:45:28 PDT 2019","Tue Oct 29 21:45:34 PDT 2019","Wed Oct 30 21:45:34 PDT 2019","Tue Oct 29 21:57:46 PDT 2019","","","6","100% (9/9)","0% (0/0)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/taxi_window.png","(5) Exactly Similar"
